/home/lihaoyang/anaconda3/envs/SRNet/lib/python3.9/site-packages/torch/functional.py:512: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at /home/conda/feedstock_root/build_artifacts/libtorch_1716578970623/work/aten/src/ATen/native/TensorShape.cpp:3587.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
Hidden Images Shape: torch.Size([4, 6, 14, 14])
vKANPDE(
  (u_model): DiffMLP(
    (model): Sequential(
      (0): Linear(in_features=5, out_features=100, bias=True)
      (1): ReLU()
      (2): Linear(in_features=100, out_features=100, bias=True)
      (3): ReLU()
      (4): Linear(in_features=100, out_features=100, bias=True)
      (5): ReLU()
      (6): Linear(in_features=100, out_features=100, bias=True)
      (7): ReLU()
      (8): Linear(in_features=100, out_features=100, bias=True)
      (9): ReLU()
      (10): Linear(in_features=100, out_features=100, bias=True)
      (11): ReLU()
      (12): Linear(in_features=100, out_features=1, bias=True)
    )
  )
  (pde_model): KAN(
    (biases): ModuleList(
      (0): Linear(in_features=3, out_features=1, bias=False)
      (1): Linear(in_features=1, out_features=1, bias=False)
    )
    (act_fun): ModuleList(
      (0-1): 2 x KANLayer(
        (base_fun): SiLU()
      )
    )
    (base_fun): SiLU()
    (symbolic_fun): ModuleList(
      (0-1): 2 x Symbolic_KANLayer()
    )
  )
)
Input data shape: 6 torch.Size([4704]) U shape: torch.Size([4, 6, 14, 14])

Train vKANPDE:   0%|          | 0/10000 [00:00<?, ?it/s]/home/lihaoyang/anaconda3/envs/SRNet/lib/python3.9/site-packages/torch/autograd/graph.py:744: UserWarning: Attempting to run cuBLAS, but there was no current CUDA context! Attempting to set the primary context... (Triggered internally at /home/conda/feedstock_root/build_artifacts/libtorch_1716578970623/work/aten/src/ATen/cuda/CublasHandlePool.cpp:135.)
  return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
/home/lihaoyang/anaconda3/envs/SRNet/lib/python3.9/site-packages/kornia/filters/sobel.py:51: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at /home/conda/feedstock_root/build_artifacts/libtorch_1716578970623/work/aten/src/ATen/native/cudnn/Conv_v8.cpp:919.)
  out = F.conv2d(padded_inp, tmp_kernel, groups=1, padding=0, stride=1)

Train vKANPDE:   0%|          | 0/10000 [00:00<?, ?it/s, step_loss=1.11, step_pd_loss=0.29, step_pde_loss=0.00114, step_regularization=0, step_u_loss=0.823]
Train vKANPDE:   0%|          | 1/10000 [00:00<1:07:40,  2.46it/s, step_loss=1.11, step_pd_loss=0.29, step_pde_loss=0.00114, step_regularization=0, step_u_loss=0.823]
Train vKANPDE:   0%|          | 1/10000 [00:00<1:07:40,  2.46it/s, step_loss=1.04, step_pd_loss=0.289, step_pde_loss=0.0216, step_regularization=0.012, step_u_loss=0.733]
Train vKANPDE:   0%|          | 1/10000 [00:00<1:07:40,  2.46it/s, step_loss=0.937, step_pd_loss=0.288, step_pde_loss=0.0203, step_regularization=0.0114, step_u_loss=0.629]
Train vKANPDE:   0%|          | 1/10000 [00:00<1:07:40,  2.46it/s, step_loss=0.778, step_pd_loss=0.288, step_pde_loss=0.0104, step_regularization=0.00663, step_u_loss=0.48]
Train vKANPDE:   0%|          | 1/10000 [00:00<1:07:40,  2.46it/s, step_loss=0.769, step_pd_loss=0.289, step_pde_loss=0.0128, step_regularization=8.76e-5, step_u_loss=0.468]
Train vKANPDE:   0%|          | 5/10000 [00:00<13:48, 12.06it/s, step_loss=0.769, step_pd_loss=0.289, step_pde_loss=0.0128, step_regularization=8.76e-5, step_u_loss=0.468]  
Train vKANPDE:   0%|          | 5/10000 [00:00<13:48, 12.06it/s, step_loss=0.761, step_pd_loss=0.284, step_pde_loss=0.0164, step_regularization=0.00457, step_u_loss=0.461]
Train vKANPDE:   0%|          | 5/10000 [00:00<13:48, 12.06it/s, step_loss=0.714, step_pd_loss=0.28, step_pde_loss=0.0158, step_regularization=0.00605, step_u_loss=0.419] 
Train vKANPDE:   0%|          | 5/10000 [00:00<13:48, 12.06it/s, step_loss=0.717, step_pd_loss=0.278, step_pde_loss=0.012, step_regularization=0.0049, step_u_loss=0.427] 
Train vKANPDE:   0%|          | 5/10000 [00:00<13:48, 12.06it/s, step_loss=0.72, step_pd_loss=0.276, step_pde_loss=0.00584, step_regularization=0.0017, step_u_loss=0.438]
Train vKANPDE:   0%|          | 9/10000 [00:00<08:34, 19.42it/s, step_loss=0.72, step_pd_loss=0.276, step_pde_loss=0.00584, step_regularization=0.0017, step_u_loss=0.438]
Train vKANPDE:   0%|          | 9/10000 [00:01<08:34, 19.42it/s, step_loss=0.713, step_pd_loss=0.272, step_pde_loss=0.0049, step_regularization=0.00264, step_u_loss=0.436]
Train vKANPDE:   0%|          | 9/10000 [00:01<08:34, 19.42it/s, step_loss=0.7, step_pd_loss=0.267, step_pde_loss=0.00872, step_regularization=0.00523, step_u_loss=0.424] 
Train vKANPDE:   0%|          | 9/10000 [00:01<08:34, 19.42it/s, step_loss=0.684, step_pd_loss=0.259, step_pde_loss=0.00974, step_regularization=0.00572, step_u_loss=0.415]
Train vKANPDE:   0%|          | 9/10000 [00:01<08:34, 19.42it/s, step_loss=0.681, step_pd_loss=0.249, step_pde_loss=0.00909, step_regularization=0.00466, step_u_loss=0.424]
Train vKANPDE:   0%|          | 13/10000 [00:01<14:11, 11.72it/s, step_loss=0.681, step_pd_loss=0.249, step_pde_loss=0.00909, step_regularization=0.00466, step_u_loss=0.424]
Train vKANPDE:   0%|          | 13/10000 [00:01<14:11, 11.72it/s, step_loss=0.68, step_pd_loss=0.24, step_pde_loss=0.00863, step_regularization=0.00277, step_u_loss=0.432]  
Train vKANPDE:   0%|          | 13/10000 [00:01<14:11, 11.72it/s, step_loss=0.664, step_pd_loss=0.235, step_pde_loss=0.00891, step_regularization=0.000775, step_u_loss=0.42]
Train vKANPDE:   0%|          | 13/10000 [00:01<14:11, 11.72it/s, step_loss=0.651, step_pd_loss=0.234, step_pde_loss=0.00955, step_regularization=0.00094, step_u_loss=0.408]
Train vKANPDE:   0%|          | 13/10000 [00:01<14:11, 11.72it/s, step_loss=0.648, step_pd_loss=0.232, step_pde_loss=0.01, step_regularization=0.00166, step_u_loss=0.406]   
Train vKANPDE:   0%|          | 17/10000 [00:01<10:22, 16.03it/s, step_loss=0.648, step_pd_loss=0.232, step_pde_loss=0.01, step_regularization=0.00166, step_u_loss=0.406]
Train vKANPDE:   0%|          | 17/10000 [00:01<10:22, 16.03it/s, step_loss=0.646, step_pd_loss=0.228, step_pde_loss=0.0101, step_regularization=0.00145, step_u_loss=0.408]
Train vKANPDE:   0%|          | 17/10000 [00:01<10:22, 16.03it/s, step_loss=0.638, step_pd_loss=0.22, step_pde_loss=0.0103, step_regularization=0.000685, step_u_loss=0.407]
Train vKANPDE:   0%|          | 17/10000 [00:01<10:22, 16.03it/s, step_loss=0.627, step_pd_loss=0.21, step_pde_loss=0.0114, step_regularization=0.00117, step_u_loss=0.406] 
Train vKANPDE:   0%|          | 20/10000 [00:01<14:43, 11.29it/s, step_loss=0.627, step_pd_loss=0.21, step_pde_loss=0.0114, step_regularization=0.00117, step_u_loss=0.406]
Train vKANPDE:   0%|          | 20/10000 [00:01<14:43, 11.29it/s, step_loss=0.618, step_pd_loss=0.196, step_pde_loss=0.0136, step_regularization=0.00256, step_u_loss=0.408]
Train vKANPDE:   0%|          | 20/10000 [00:01<14:43, 11.29it/s, step_loss=0.612, step_pd_loss=0.184, step_pde_loss=0.0156, step_regularization=0.0037, step_u_loss=0.413] 
Train vKANPDE:   0%|          | 20/10000 [00:01<14:43, 11.29it/s, step_loss=0.6, step_pd_loss=0.174, step_pde_loss=0.0167, step_regularization=0.00441, step_u_loss=0.409] 
Train vKANPDE:   0%|          | 20/10000 [00:01<14:43, 11.29it/s, step_loss=0.587, step_pd_loss=0.167, step_pde_loss=0.0169, step_regularization=0.00467, step_u_loss=0.403]
Train vKANPDE:   0%|          | 24/10000 [00:01<11:00, 15.11it/s, step_loss=0.587, step_pd_loss=0.167, step_pde_loss=0.0169, step_regularization=0.00467, step_u_loss=0.403]
Train vKANPDE:   0%|          | 24/10000 [00:01<11:00, 15.11it/s, step_loss=0.58, step_pd_loss=0.161, step_pde_loss=0.0169, step_regularization=0.00449, step_u_loss=0.402] 
Train vKANPDE:   0%|          | 24/10000 [00:01<11:00, 15.11it/s, step_loss=0.574, step_pd_loss=0.152, step_pde_loss=0.0175, step_regularization=0.00388, step_u_loss=0.404]
Train vKANPDE:   0%|          | 24/10000 [00:01<11:00, 15.11it/s, step_loss=0.565, step_pd_loss=0.14, step_pde_loss=0.0191, step_regularization=0.00297, step_u_loss=0.406] 
Train vKANPDE:   0%|          | 24/10000 [00:01<11:00, 15.11it/s, step_loss=0.555, step_pd_loss=0.127, step_pde_loss=0.0216, step_regularization=0.00245, step_u_loss=0.406]
Train vKANPDE:   0%|          | 28/10000 [00:01<08:49, 18.85it/s, step_loss=0.555, step_pd_loss=0.127, step_pde_loss=0.0216, step_regularization=0.00245, step_u_loss=0.406]
Train vKANPDE:   0%|          | 28/10000 [00:01<08:49, 18.85it/s, step_loss=0.549, step_pd_loss=0.118, step_pde_loss=0.0236, step_regularization=0.00237, step_u_loss=0.408]
Train vKANPDE:   0%|          | 28/10000 [00:02<08:49, 18.85it/s, step_loss=0.545, step_pd_loss=0.112, step_pde_loss=0.0237, step_regularization=0.00257, step_u_loss=0.409]
Train vKANPDE:   0%|          | 28/10000 [00:02<08:49, 18.85it/s, step_loss=0.545, step_pd_loss=0.111, step_pde_loss=0.0223, step_regularization=0.00301, step_u_loss=0.412]
Train vKANPDE:   0%|          | 31/10000 [00:02<11:47, 14.09it/s, step_loss=0.545, step_pd_loss=0.111, step_pde_loss=0.0223, step_regularization=0.00301, step_u_loss=0.412]
Train vKANPDE:   0%|          | 31/10000 [00:02<11:47, 14.09it/s, step_loss=0.544, step_pd_loss=0.108, step_pde_loss=0.0214, step_regularization=0.00358, step_u_loss=0.414]
Train vKANPDE:   0%|          | 31/10000 [00:02<11:47, 14.09it/s, step_loss=0.54, step_pd_loss=0.104, step_pde_loss=0.0219, step_regularization=0.00406, step_u_loss=0.414] 
Train vKANPDE:   0%|          | 31/10000 [00:02<11:47, 14.09it/s, step_loss=0.536, step_pd_loss=0.0985, step_pde_loss=0.0229, step_regularization=0.00424, step_u_loss=0.414]
Train vKANPDE:   1%|          | 78/10000 [00:04<05:33, 29.73it/s, step_loss=0.482, step_pd_loss=0.0896, step_pde_loss=0.00144, step_regularization=0.0147, step_u_loss=0.391]
Train vKANPDE:   1%|          | 78/10000 [00:04<05:33, 29.73it/s, step_loss=0.484, step_pd_loss=0.0888, step_pde_loss=0.0022, step_regularization=0.0136, step_u_loss=0.393] 
Train vKANPDE:   1%|          | 78/10000 [00:04<05:33, 29.73it/s, step_loss=0.481, step_pd_loss=0.0846, step_pde_loss=0.00245, step_regularization=0.0134, step_u_loss=0.394]
Train vKANPDE:   1%|          | 78/10000 [00:04<05:33, 29.73it/s, step_loss=0.477, step_pd_loss=0.0824, step_pde_loss=0.00109, step_regularization=0.0143, step_u_loss=0.394]
Train vKANPDE:   1%|          | 82/10000 [00:04<05:10, 31.94it/s, step_loss=0.477, step_pd_loss=0.0824, step_pde_loss=0.00109, step_regularization=0.0143, step_u_loss=0.394]
Train vKANPDE:   1%|          | 82/10000 [00:04<05:10, 31.94it/s, step_loss=0.477, step_pd_loss=0.0802, step_pde_loss=0.0028, step_regularization=0.0155, step_u_loss=0.394] 
Train vKANPDE:   1%|          | 82/10000 [00:04<05:10, 31.94it/s, step_loss=0.474, step_pd_loss=0.0768, step_pde_loss=0.00291, step_regularization=0.0156, step_u_loss=0.394]
Train vKANPDE:   1%|          | 82/10000 [00:04<05:10, 31.94it/s, step_loss=0.474, step_pd_loss=0.0797, step_pde_loss=0.000788, step_regularization=0.0147, step_u_loss=0.394]
Train vKANPDE:   1%|          | 82/10000 [00:04<05:10, 31.94it/s, step_loss=0.474, step_pd_loss=0.0773, step_pde_loss=0.00315, step_regularization=0.0136, step_u_loss=0.393] 
Train vKANPDE:   1%|          | 82/10000 [00:04<05:10, 31.94it/s, step_loss=0.476, step_pd_loss=0.0787, step_pde_loss=0.00377, step_regularization=0.0136, step_u_loss=0.393]
Train vKANPDE:   1%|          | 87/10000 [00:04<04:48, 34.31it/s, step_loss=0.476, step_pd_loss=0.0787, step_pde_loss=0.00377, step_regularization=0.0136, step_u_loss=0.393]
Train vKANPDE:   1%|          | 87/10000 [00:04<04:48, 34.31it/s, step_loss=0.478, step_pd_loss=0.0829, step_pde_loss=0.00197, step_regularization=0.0138, step_u_loss=0.394]
Train vKANPDE:   1%|          | 87/10000 [00:04<04:48, 34.31it/s, step_loss=0.479, step_pd_loss=0.0822, step_pde_loss=0.00221, step_regularization=0.0154, step_u_loss=0.394]
Train vKANPDE:   1%|          | 87/10000 [00:04<04:48, 34.31it/s, step_loss=0.484, step_pd_loss=0.0868, step_pde_loss=0.00326, step_regularization=0.0159, step_u_loss=0.394]
Train vKANPDE:   1%|          | 87/10000 [00:04<04:48, 34.31it/s, step_loss=0.481, step_pd_loss=0.086, step_pde_loss=0.00215, step_regularization=0.0154, step_u_loss=0.393] 
Train vKANPDE:   1%|          | 91/10000 [00:04<04:37, 35.68it/s, step_loss=0.481, step_pd_loss=0.086, step_pde_loss=0.00215, step_regularization=0.0154, step_u_loss=0.393]
Train vKANPDE:   1%|          | 91/10000 [00:04<04:37, 35.68it/s, step_loss=0.489, step_pd_loss=0.0954, step_pde_loss=0.0016, step_regularization=0.014, step_u_loss=0.392] 
Train vKANPDE:   1%|          | 91/10000 [00:04<04:37, 35.68it/s, step_loss=0.488, step_pd_loss=0.0944, step_pde_loss=0.00251, step_regularization=0.0136, step_u_loss=0.391]
Train vKANPDE:   1%|          | 91/10000 [00:04<04:37, 35.68it/s, step_loss=0.489, step_pd_loss=0.0984, step_pde_loss=0.0013, step_regularization=0.0142, step_u_loss=0.389] 
Train vKANPDE:   1%|          | 91/10000 [00:04<04:37, 35.68it/s, step_loss=0.492, step_pd_loss=0.101, step_pde_loss=0.00206, step_regularization=0.0154, step_u_loss=0.389]
Train vKANPDE:   1%|          | 91/10000 [00:04<04:37, 35.68it/s, step_loss=0.494, step_pd_loss=0.102, step_pde_loss=0.00256, step_regularization=0.0156, step_u_loss=0.389]
Train vKANPDE:   1%|          | 96/10000 [00:04<04:24, 37.44it/s, step_loss=0.494, step_pd_loss=0.102, step_pde_loss=0.00256, step_regularization=0.0156, step_u_loss=0.389]
Train vKANPDE:   1%|          | 96/10000 [00:04<04:24, 37.44it/s, step_loss=0.498, step_pd_loss=0.107, step_pde_loss=0.000962, step_regularization=0.0149, step_u_loss=0.389]
Train vKANPDE:   1%|          | 96/10000 [00:04<04:24, 37.44it/s, step_loss=0.496, step_pd_loss=0.104, step_pde_loss=0.00279, step_regularization=0.0136, step_u_loss=0.39]  
Train vKANPDE:   1%|          | 96/10000 [00:04<04:24, 37.44it/s, step_loss=0.503, step_pd_loss=0.109, step_pde_loss=0.00373, step_regularization=0.0136, step_u_loss=0.39]
Train vKANPDE:   1%|          | 96/10000 [00:05<04:24, 37.44it/s, step_loss=0.496, step_pd_loss=0.104, step_pde_loss=0.00257, step_regularization=0.0136, step_u_loss=0.389]
Train vKANPDE:   1%|          | 96/10000 [00:05<04:24, 37.44it/s, step_loss=0.496, step_pd_loss=0.107, step_pde_loss=0.00117, step_regularization=0.0149, step_u_loss=0.387]
Train vKANPDE:   1%|          | 101/10000 [00:05<04:15, 38.70it/s, step_loss=0.496, step_pd_loss=0.107, step_pde_loss=0.00117, step_regularization=0.0149, step_u_loss=0.387]
Train vKANPDE:   1%|          | 101/10000 [00:05<04:15, 38.70it/s, step_loss=0.495, step_pd_loss=0.106, step_pde_loss=0.00205, step_regularization=0.0153, step_u_loss=0.387]
Train vKANPDE:   1%|          | 101/10000 [00:05<04:15, 38.70it/s, step_loss=0.491, step_pd_loss=0.104, step_pde_loss=0.000979, step_regularization=0.0148, step_u_loss=0.387]
Train vKANPDE:   1%|          | 101/10000 [00:05<04:15, 38.70it/s, step_loss=0.496, step_pd_loss=0.108, step_pde_loss=0.00248, step_regularization=0.0135, step_u_loss=0.386] 
Train vKANPDE:   1%|          | 101/10000 [00:05<04:15, 38.70it/s, step_loss=0.496, step_pd_loss=0.108, step_pde_loss=0.00317, step_regularization=0.0134, step_u_loss=0.385]
Train vKANPDE:   1%|          | 101/10000 [00:05<04:15, 38.70it/s, step_loss=0.496, step_pd_loss=0.11, step_pde_loss=0.00169, step_regularization=0.0138, step_u_loss=0.385] 
Train vKANPDE:   1%|          | 106/10000 [00:05<04:12, 39.22it/s, step_loss=0.496, step_pd_loss=0.11, step_pde_loss=0.00169, step_regularization=0.0138, step_u_loss=0.385]
Train vKANPDE:   1%|          | 106/10000 [00:05<04:12, 39.22it/s, step_loss=0.497, step_pd_loss=0.111, step_pde_loss=0.0018, step_regularization=0.015, step_u_loss=0.384] 
Train vKANPDE:   1%|          | 106/10000 [00:05<04:12, 39.22it/s, step_loss=0.502, step_pd_loss=0.116, step_pde_loss=0.00286, step_regularization=0.0154, step_u_loss=0.383]
Train vKANPDE:   1%|          | 106/10000 [00:05<04:12, 39.22it/s, step_loss=0.508, step_pd_loss=0.124, step_pde_loss=0.00163, step_regularization=0.015, step_u_loss=0.382] 
Train vKANPDE:   1%|          | 106/10000 [00:05<04:12, 39.22it/s, step_loss=0.516, step_pd_loss=0.132, step_pde_loss=0.00176, step_regularization=0.0138, step_u_loss=0.382]
Train vKANPDE:   1%|          | 106/10000 [00:05<04:12, 39.22it/s, step_loss=0.518, step_pd_loss=0.134, step_pde_loss=0.00241, step_regularization=0.0135, step_u_loss=0.381]
Train vKANPDE:   1%|          | 111/10000 [00:05<04:07, 39.94it/s, step_loss=0.518, step_pd_loss=0.134, step_pde_loss=0.00241, step_regularization=0.0135, step_u_loss=0.381]
Train vKANPDE:   1%|          | 111/10000 [00:05<04:07, 39.94it/s, step_loss=0.518, step_pd_loss=0.136, step_pde_loss=0.00126, step_regularization=0.014, step_u_loss=0.381] 
Train vKANPDE:   1%|          | 111/10000 [00:05<04:07, 39.94it/s, step_loss=0.519, step_pd_loss=0.136, step_pde_loss=0.00203, step_regularization=0.0151, step_u_loss=0.381]
Train vKANPDE:   1%|          | 111/10000 [00:05<04:07, 39.94it/s, step_loss=0.518, step_pd_loss=0.131, step_pde_loss=0.00272, step_regularization=0.0154, step_u_loss=0.384]
Train vKANPDE:   1%|          | 111/10000 [00:05<04:07, 39.94it/s, step_loss=0.511, step_pd_loss=0.125, step_pde_loss=0.00135, step_regularization=0.0149, step_u_loss=0.384]
Train vKANPDE:   1%|          | 111/10000 [00:05<04:07, 39.94it/s, step_loss=0.505, step_pd_loss=0.12, step_pde_loss=0.00184, step_regularization=0.0137, step_u_loss=0.384] 
Train vKANPDE:   1%|          | 116/10000 [00:05<04:04, 40.46it/s, step_loss=0.505, step_pd_loss=0.12, step_pde_loss=0.00184, step_regularization=0.0137, step_u_loss=0.384]
Train vKANPDE:   1%|          | 116/10000 [00:05<04:04, 40.46it/s, step_loss=0.502, step_pd_loss=0.117, step_pde_loss=0.00269, step_regularization=0.0133, step_u_loss=0.383]
Train vKANPDE:   1%|          | 116/10000 [00:05<04:04, 40.46it/s, step_loss=0.5, step_pd_loss=0.114, step_pde_loss=0.00168, step_regularization=0.0137, step_u_loss=0.384]  
Train vKANPDE:   1%|          | 116/10000 [00:05<04:04, 40.46it/s, step_loss=0.498, step_pd_loss=0.112, step_pde_loss=0.00117, step_regularization=0.0148, step_u_loss=0.385]
Train vKANPDE:   1%|          | 116/10000 [00:05<04:04, 40.46it/s, step_loss=0.495, step_pd_loss=0.111, step_pde_loss=0.00171, step_regularization=0.0151, step_u_loss=0.382]
Train vKANPDE:   1%|          | 116/10000 [00:05<04:04, 40.46it/s, step_loss=0.493, step_pd_loss=0.111, step_pde_loss=0.000428, step_regularization=0.0146, step_u_loss=0.381]
Train vKANPDE:   1%|          | 121/10000 [00:05<04:02, 40.81it/s, step_loss=0.493, step_pd_loss=0.111, step_pde_loss=0.000428, step_regularization=0.0146, step_u_loss=0.381]
Train vKANPDE:   1%|          | 121/10000 [00:05<04:02, 40.81it/s, step_loss=0.491, step_pd_loss=0.107, step_pde_loss=0.00198, step_regularization=0.0136, step_u_loss=0.382] 
Train vKANPDE:   1%|          | 121/10000 [00:05<04:02, 40.81it/s, step_loss=0.487, step_pd_loss=0.101, step_pde_loss=0.00227, step_regularization=0.0135, step_u_loss=0.383]
Train vKANPDE:   1%|          | 121/10000 [00:05<04:02, 40.81it/s, step_loss=0.479, step_pd_loss=0.094, step_pde_loss=0.000806, step_regularization=0.0142, step_u_loss=0.384]
Train vKANPDE:   1%|          | 121/10000 [00:05<04:02, 40.81it/s, step_loss=0.474, step_pd_loss=0.0875, step_pde_loss=0.00229, step_regularization=0.0154, step_u_loss=0.384]
Train vKANPDE:   1%|          | 121/10000 [00:05<04:02, 40.81it/s, step_loss=0.475, step_pd_loss=0.0865, step_pde_loss=0.00306, step_regularization=0.0157, step_u_loss=0.385]
Train vKANPDE:   1%|▏         | 126/10000 [00:05<03:59, 41.16it/s, step_loss=0.475, step_pd_loss=0.0865, step_pde_loss=0.00306, step_regularization=0.0157, step_u_loss=0.385]
Train vKANPDE:   1%|▏         | 126/10000 [00:05<03:59, 41.16it/s, step_loss=0.475, step_pd_loss=0.087, step_pde_loss=0.00199, step_regularization=0.0153, step_u_loss=0.386] 
Train vKANPDE:   1%|▏         | 126/10000 [00:05<03:59, 41.16it/s, step_loss=0.485, step_pd_loss=0.0954, step_pde_loss=0.00098, step_regularization=0.0141, step_u_loss=0.388]
Train vKANPDE:   1%|▏         | 126/10000 [00:05<03:59, 41.16it/s, step_loss=0.492, step_pd_loss=0.0935, step_pde_loss=0.00181, step_regularization=0.0138, step_u_loss=0.396]
Train vKANPDE:   1%|▏         | 126/10000 [00:05<03:59, 41.16it/s, step_loss=0.502, step_pd_loss=0.104, step_pde_loss=0.000892, step_regularization=0.0142, step_u_loss=0.397]
Train vKANPDE:   1%|▏         | 126/10000 [00:05<03:59, 41.16it/s, step_loss=0.488, step_pd_loss=0.102, step_pde_loss=0.00171, step_regularization=0.0153, step_u_loss=0.385] 
Train vKANPDE:   1%|▏         | 131/10000 [00:05<03:58, 41.39it/s, step_loss=0.488, step_pd_loss=0.102, step_pde_loss=0.00171, step_regularization=0.0153, step_u_loss=0.385]
Train vKANPDE:   1%|▏         | 131/10000 [00:05<03:58, 41.39it/s, step_loss=0.5, step_pd_loss=0.0977, step_pde_loss=0.00219, step_regularization=0.0155, step_u_loss=0.4]   
Train vKANPDE:   1%|▏         | 131/10000 [00:05<03:58, 41.39it/s, step_loss=0.484, step_pd_loss=0.0919, step_pde_loss=0.000838, step_regularization=0.0149, step_u_loss=0.392]
Train vKANPDE:   1%|▏         | 131/10000 [00:05<03:58, 41.39it/s, step_loss=0.483, step_pd_loss=0.0857, step_pde_loss=0.00217, step_regularization=0.0137, step_u_loss=0.395] 
Train vKANPDE:   1%|▏         | 131/10000 [00:05<03:58, 41.39it/s, step_loss=0.481, step_pd_loss=0.0827, step_pde_loss=0.00308, step_regularization=0.0136, step_u_loss=0.395]
Train vKANPDE:   1%|▏         | 131/10000 [00:05<03:58, 41.39it/s, step_loss=0.476, step_pd_loss=0.0815, step_pde_loss=0.00212, step_regularization=0.0138, step_u_loss=0.392]
Train vKANPDE:   1%|▏         | 136/10000 [00:05<04:00, 40.97it/s, step_loss=0.476, step_pd_loss=0.0815, step_pde_loss=0.00212, step_regularization=0.0138, step_u_loss=0.392]
Train vKANPDE:   1%|▏         | 136/10000 [00:05<04:00, 40.97it/s, step_loss=0.475, step_pd_loss=0.0805, step_pde_loss=0.000542, step_regularization=0.0149, step_u_loss=0.394]
Train vKANPDE:   1%|▏         | 136/10000 [00:05<04:00, 40.97it/s, step_loss=0.473, step_pd_loss=0.0818, step_pde_loss=0.00121, step_regularization=0.0152, step_u_loss=0.39]  
Train vKANPDE:   1%|▏         | 136/10000 [00:05<04:00, 40.97it/s, step_loss=0.478, step_pd_loss=0.085, step_pde_loss=0.000355, step_regularization=0.0147, step_u_loss=0.392]
Train vKANPDE:   1%|▏         | 136/10000 [00:05<04:00, 40.97it/s, step_loss=0.476, step_pd_loss=0.0852, step_pde_loss=0.000738, step_regularization=0.0144, step_u_loss=0.39]
Train vKANPDE:   1%|▏         | 136/10000 [00:06<04:00, 40.97it/s, step_loss=0.476, step_pd_loss=0.0829, step_pde_loss=0.000285, step_regularization=0.0147, step_u_loss=0.393]
Train vKANPDE:   1%|▏         | 141/10000 [00:06<04:00, 41.07it/s, step_loss=0.476, step_pd_loss=0.0829, step_pde_loss=0.000285, step_regularization=0.0147, step_u_loss=0.393]
Train vKANPDE:   1%|▏         | 141/10000 [00:06<04:00, 41.07it/s, step_loss=0.471, step_pd_loss=0.0793, step_pde_loss=0.000468, step_regularization=0.0149, step_u_loss=0.391]
Train vKANPDE:   1%|▏         | 141/10000 [00:06<04:00, 41.07it/s, step_loss=0.472, step_pd_loss=0.077, step_pde_loss=0.001, step_regularization=0.0143, step_u_loss=0.394]    
Train vKANPDE:   1%|▏         | 141/10000 [00:06<04:00, 41.07it/s, step_loss=0.465, step_pd_loss=0.0739, step_pde_loss=0.000644, step_regularization=0.0144, step_u_loss=0.391]
Train vKANPDE:   1%|▏         | 141/10000 [00:06<04:00, 41.07it/s, step_loss=0.468, step_pd_loss=0.0743, step_pde_loss=0.0013, step_regularization=0.0152, step_u_loss=0.392]  
Train vKANPDE:   1%|▏         | 141/10000 [00:06<04:00, 41.07it/s, step_loss=0.463, step_pd_loss=0.0739, step_pde_loss=0.00131, step_regularization=0.0152, step_u_loss=0.388]
Train vKANPDE:   1%|▏         | 146/10000 [00:06<04:01, 40.75it/s, step_loss=0.463, step_pd_loss=0.0739, step_pde_loss=0.00131, step_regularization=0.0152, step_u_loss=0.388]
Train vKANPDE:   1%|▏         | 146/10000 [00:06<04:01, 40.75it/s, step_loss=0.467, step_pd_loss=0.0771, step_pde_loss=0.000578, step_regularization=0.0145, step_u_loss=0.389]
Train vKANPDE:   1%|▏         | 146/10000 [00:06<04:01, 40.75it/s, step_loss=0.465, step_pd_loss=0.0786, step_pde_loss=0.000702, step_regularization=0.0144, step_u_loss=0.386]
Train vKANPDE:   1%|▏         | 146/10000 [00:06<04:01, 40.75it/s, step_loss=0.465, step_pd_loss=0.0793, step_pde_loss=0.000783, step_regularization=0.015, step_u_loss=0.385] 
Train vKANPDE:   1%|▏         | 146/10000 [00:06<04:01, 40.75it/s, step_loss=0.467, step_pd_loss=0.0792, step_pde_loss=0.000385, step_regularization=0.0148, step_u_loss=0.388]
Train vKANPDE:   1%|▏         | 146/10000 [00:06<04:01, 40.75it/s, step_loss=0.464, step_pd_loss=0.0748, step_pde_loss=0.00159, step_regularization=0.014, step_u_loss=0.388]  
Train vKANPDE:   2%|▏         | 151/10000 [00:06<04:01, 40.85it/s, step_loss=0.464, step_pd_loss=0.0748, step_pde_loss=0.00159, step_regularization=0.014, step_u_loss=0.388]
Train vKANPDE:   2%|▏         | 151/10000 [00:06<04:01, 40.85it/s, step_loss=0.465, step_pd_loss=0.0738, step_pde_loss=0.0016, step_regularization=0.014, step_u_loss=0.39]  
Train vKANPDE:   2%|▏         | 151/10000 [00:06<04:01, 40.85it/s, step_loss=0.468, step_pd_loss=0.0768, step_pde_loss=0.000287, step_regularization=0.0147, step_u_loss=0.391]
